,,,,983-2 (replicate),983-1,V + X12,P2 + X12,P2 + X24,NE + X24
43035,Rhoa,NM_057132,0,-2.2713549094824,-1.0315360256622,-7.1002068306337,-1.7309718292696,-1.4441356861335,-1.2270049082784
43037,Ppil3,NM_175707,0,1.0777161723851,-1.0810356096884,-1.0244979648063,-3.5881203385068,-5.0407481569348,1.2183049254221
43235,Cyp2c,NM_019184,0,-1.5150222114741,-2.0099534528253,-3.1252804841441,-5.8945546701631,-7.6158783788253,-1.8586901609929
43293,Myh6,NM_017239,0,-6.0844314148869,-2.7189235726787,-2.03584167308,1.1723098121087,1.7522093764186,-1.4728855450161
43357,BQ201365,BQ201365,0,-2.4929467387596,-1.5694374082433,-2.2324667536151,7.2534897219713,-1.201955806985,-1.4147379385033
43363,Tex10_predicted,XM_001054184,0,-1.619369666668,-1.9169023950111,1.0303232497392,5.8208981450326,2.4371709899273,1.8952739788311
43390,AW142560,AW142560,0,-6.1050327777209,-6.4361180315755,4.3921786849439,1.5433591462487,3.4225042806957,2.0988673900601
43403,Creld2,NM_001037208,0,1.2050670173878,1.2387475256276,1.044307026225,-5.1909279390041,-4.8470667441208,1.6359574356275
43479,Pnoc,NM_013007,0,-6.5756244254736,-1.1099696397872,3.0202716073502,-4.78427351355,-2.4675218099278,4.4068777192374
43513,AW915613,AW915613,0,-2.5075696224041,-1.5138923694895,-2.2737462719505,5.7827843897402,-1.087161339323,-1.3295356899791
43551,Gap43,NM_017195,0,-1.8252569047285,-3.0660412960151,-1.2329679851746,-2.2781798169458,-6.1982772727769,1.0531390098856
43569,A_44_P316619,A_44_P316619,0,-1.3024228290907,-1.750048158767,1.0051342225826,5.2316899726092,1.5486882380794,1.220390167671
43756,LOC362682,XM_342997,0,-2.4368006396922,-1.55538175403,-2.735338007263,6.2624893454722,-1.5129340597769,-1.8408652515826
43793,Rhoa,NM_057132,0,-2.3093140614838,-1.0183641682398,-7.109138905612,-1.7496774716293,-1.4486951294055,-1.2119332479754
43795,AI502035,AI502035,0,-1.9230607325835,-1.314764593339,1.1774571194955,4.9158769107805,6.5780171283851,-1.910345853241
43835,LOC498339,XM_573568,0,-2.6058355222182,-1.5085649045008,-2.4990675770428,5.2190445015872,-1.1729826814378,-1.3426382020675
43887,XM_228010,XM_228010,0,-2.2266040772897,-1.4436236891388,-1.8601458601041,6.2821890284634,-1.1122804399842,-1.3090764196534
44049,TC545836,TC545836,0,4.6281241453227,3.8680314805889,1.2680138581934,-6.1450157451383,-7.0768338605383,-1.2206950964242
44080,Gpr110_predicted,XM_217359,0,-5.1779756048595,-16.829065471422,1,-1.1642592578459,2.6599226033233,1.0718714417136
44123,Cttnbp2,XM_001058537,0,-1.9141942176955,-1.2628826593795,1.1175639911532,1.3689481525325,5.1271143073157,1.1182399404445
44292,AW917747,AW917747,0,-2.0063791220542,-1.6430735330338,-2.1849021900909,-4.5002433622189,-6.3738376906702,-2.1089729041112
44378,Rp2h_predicted,XM_346266,0,-1.0238077199653,1.1988236445419,-1.61862036405,5.035098836973,6.6544474530816,1.1413012685967
44439,Olr1395_predicted,NM_001001092,0,-2.4875796766455,-1.4408175838251,-2.2068712655595,6.3071331574266,-1.0917004768403,-1.2719440263335
44491,Prkcb1,NM_012713,0,2.8458630701715,-1.1347220651903,-2.0876322631236,-3.5571321513459,-5.6931286781084,-1.0154396094309
44585,TC524010,TC524010,0,-2.7042136460218,-1.5682055986591,-2.3072518346731,6.0065071723534,-1.1805144298937,-1.3947937735838
44687,Ms4a7_predicted,XM_215200,0,5.9438384904185,3.2254996566498,-2.926644689943,-4.67552087123,-16.223329914405,1.1337956854699
44739,Aif1,NM_017196,0,4.553580304878,2.8647056195832,-1.3090643626696,-2.8991120429298,-7.0768664506376,2.4685617762646
44817,Slc6a8,NM_017348,0,1.5140213520259,-1.0920974674837,-1.0258472533724,-5.1158287706953,-3.7979391302624,-1.0744925285873
44818,AABR03065240,AABR03065240,0,-1.9642872604425,-1.5292060234146,-2.2126565108493,7.0690816838406,-1.1880857857057,-1.3643380772306
44823,TC558135,TC558135,0,-1.6861026074495,-1.9457050226992,-1.9769741922579,-4.2558077392118,-5.518156330892,-1.0358171563327
44843,RGD1311379_predicted,XM_001074874,0,-3.5713137017646,-1.9727361363225,-1.5194695454857,-5.4976362316356,-4.468697943333,-1.7552379491383
44902,Gap43,NM_017195,0,-1.8147048502978,-3.1409498334549,-1.2743097324128,-2.2852725339497,-6.8937098437231,1.0380395482374
44923,XM_341697,XM_341697,0,-1.8377185536454,-1.442198368747,-1.6122522808302,5.038508551559,-1.1127166843083,-1.2154821909138
44934,AW916604,AW916604,0,-1.6559796670659,-1.3131550252688,-1.2419625489399,-7.645061792133,-2.8836530064725,-1.1363693199694
44996,AA818690,AA818690,0,-2.2758938381577,-1.4901191636947,-2.2452049963363,5.1644015167235,-1.1019408929448,-1.2823866847136
45175,Ache,NM_172009,0,-1.2118897157182,1.1038683970863,-1.6099300250127,-5.7403715056566,-5.843418618723,-1.1767564840696
45177,Ms4a7_predicted,XM_215200,0,4.1824715934587,2.8778887401556,-2.2015522645014,-4.0683283775174,-7.2814018534348,1.2550565656582
