,,,,TE A1 Corn Oil 10 ml/kg 48hrs,TE A3 Corn Oil 10ml/kg 48hrs,TE B1 TCDD 10ug/kg 48hrs,TE B2 TCDD 10ug/kg 48hrs,TE A2 Corn Oil 10 ml/kg 48hrs    ,TE B3 TCDD 10ug/kg 48hrs
26137,Med14,NM_001048208,0,1.7901235253939,1.7569928736351,1.4124204599114,3.2402834305278,2.4900725456847,1.400493185562
26147,Ube2h,NM_009459,0,3.335223944114,2.8192526673487,1.0317118053986,1.2075121240834,1.7762905282068,1.4656389566007
26153,Neat1,NR_003513,0,-3.3150569985991,-1.5586442438144,-1.1138438210915,-1.1111663986787,-2.5680885824114,1.3489535643184
26194,A_52_P662469,A_52_P662469,0,-1.4437034689364,-1.9398314671536,-5.4929924235232,-1.5549663672418,-1.1233179532976,-1.0060585586439
26201,Zscan18,NM_001017955,0,1.0398210380605,-2.9972847221652,-2.4248618450875,-2.066826398848,-3.2104802307844,-1.4726752904779
26308,Zfp36l3,NM_001009549,0,-1.6616861497047,-3.7944252354465,-3.9562251549001,-2.4165511940753,-5.1305745201871,-3.2812249106428
26333,Zmym4,NM_001114399,0,2.5236027965441,3.2125655656509,3.0815058745368,4.8769241372728,2.4728114329273,1.1931482263827
26351,Scly,,0,-1.4801815957991,-1.4019579897108,-1.6712099012465,-2.3487024456203,-4.1529145959263,-2.3541872321904
26361,Meis1,NM_010789,0,-1.3090372348619,-2.6603023617142,-2.1096820123749,-2.039553021539,-3.360446611384,-2.9044573263447
26362,Nkpd1,NM_027116,0,-1.7413296704068,-2.5825812877831,-2.626830196264,-1.8912110643193,-4.0212770935493,-2.4059245294737
26366,Prdm2,NM_001081355,0,1.7296968718612,3.2888343518608,2.1035410908415,1.9224276312502,3.589789641077,1.1504355671453
26367,Pabpc6,NM_001163836,0,-2.4172078724239,-4.7546001529818,-3.0036754158771,-2.6062375638174,-4.4582662375471,-2.2818337532699
26376,Esr1,NM_007956,0,-1.7468475294571,-3.487715087002,-1.1461849456494,1.1984833363396,-1.5331971383849,1.5060209038686
26467,Lrrc28,NM_027413,0,1.1020088950226,1.6466943674837,1.6446178515114,3.1403785333805,1.4525731091627,1.0925783739096
26472,Hand2,NM_010402,0,1.8383406899218,-2.6041020533779,-2.5647261505973,-2.547164539244,-3.2864951824435,-2.2499144243242
26473,Vps72,NM_009336,0,3.5894011696805,2.1619318515723,1.6782667872143,-1.1277229013413,-1.6020276224619,-1.3053230287998
26490,1810048J11Rik,,0,-2.7411070713453,-3.0092065606929,-2.2867937680058,-1.0722622092312,-1.5513186013324,-1.3777803927586
26499,Pa2g4,NM_011119,0,3.045488753074,2.9361078217875,1.7389416117909,2.9042500131794,3.0428952341221,1.1663226239183
26580,A_52_P653303,A_52_P653303,0,-3.7785745924427,-2.4615462491737,-2.7472741515666,-1.7013748158992,-2.1113585924292,-1.3136600721139
26592,Esr1,NM_007956,0,-1.9557169510705,-3.3122873043684,-1.2154365721258,1.2488894588655,-1.6056947965881,1.3761602207902
26691,Ccdc40,NM_175430,0,-1.6420523550104,-3.6018945985045,-3.8795200436087,-2.615146361639,-4.5277141441894,-1.5474655876069
26694,Zfp617,NM_133358,0,2.7200068640769,3.3493998767272,3.2127135131692,2.703167765745,1.1076271689523,1.1246135193449
26759,Galns,NM_016722,0,2.7968488728946,2.4767490210095,1.8049118654892,2.1444256831473,3.4928263925477,1.7372647192671
26762,Synj2,NM_001113353,0,-2.8210773885419,-2.5306902973181,-1.8968369455399,-1.8156285365229,-3.2654873070703,-2.0522109474056
26773,1500011K16Rik,NR_015476,0,1.0130233129523,-1.0402808407645,1.8080939790914,1.6711714206594,1.0911795042855,4.2912715758025
26776,Tet3,NM_183138,0,1.0406287015771,-3.6312236643405,-2.0944693047892,-1.2530352828799,-4.4421477551711,-2.140311574031
26778,Ccdc21,NM_144527,0,1.9543439558135,3.0769043798393,1.7039427538749,2.2275732808399,-1.707450020028,-1.1698549041307
26795,Krt83,NM_001003668,0,-1.3704241396358,-2.6287482707152,-1.8577830664506,-1.969255195749,-2.3661212721351,-3.0334022181183
26796,1700096K18Rik,NR_027388,0,1.609066525464,1.8232406706628,2.4107434752282,4.1660933788425,2.3331088443413,-1.0346508050336
26801,Gsn,NM_146120,0,-1.8733158169031,-1.3665798096232,-4.7907774866105,-2.5885347525069,-1.5829347018132,1.5381192233913
26864,Pde4dip,NM_178080,0,1.6166834780578,-1.3837320494144,-1.0101661232531,-1.4936092687168,-6.5747160321378,-1.3284432302995
26881,Kcnj9,NM_008429,0,-1.8471833273879,-3.282857261247,-3.0522281961611,-2.3026503671803,-3.3530188889719,-1.4837919138586
26907,Gm10055,XM_001476525,0,-1.8307751124591,-1.5757270845677,-1.4146662741198,-1.9658573472881,-2.7693701066632,-3.5829438319643
26917,U2af1,NM_024187,0,-2.0908650345965,-3.3333583143235,1.2602827734067,1.3177559929637,-1.2997924201104,1.0751023223783
27053,Ranbp6,NM_177721,0,1.563280821691,1.9955885341836,1.7539006942535,3.5590984384728,2.3958631067844,1.2057703491095
27126,A_52_P920818,A_52_P920818,0,1.1115505041851,2.3244328260861,1.607836931329,3.0545061226718,1.7962964020021,1.6949465214541
27175,Mpzl2,NM_007962,0,-3.5289540214691,-2.3353178560956,-2.2593161148976,-2.1023450661439,-1.9496111502126,1.3993134225204
27305,Pbx4,NM_001024954,0,1.0510669978158,-2.1386021544475,-2.7220055100898,-2.2236477941004,-3.7261471353584,-3.0444440702383
27331,A_52_P486964,A_52_P486964,0,1.2679700633026,-1.8497115142347,-1.6729809664101,-1.5608961161585,-3.2773890623219,-3.2245417175488
27339,Myc,NM_010849,0,2.4694486510126,-1.2529432477305,1.4542028786126,4.1386528563996,-1.290987389342,2.623457300519
27346,Arid3a,NM_007880,0,1.0663932808404,-1.4878152298473,-1.2550504969363,-1.6374083471592,-3.0788533262145,-2.0477408781299
27363,BC049807,NM_001002008,0,-5.3832060080609,-4.7831830343549,-2.4532002484556,-1.6418444150875,-2.5840981194099,-1.4608714443175
27374,A_52_P35470,A_52_P35470,0,-2.475557396358,1.6425023515265,2.4594103706322,7.6075006826307,2.1765317160257,3.1002948580024
27385,9030420J04Rik,NM_027823,0,3.1749873552205,2.9940289822146,2.1015561591692,-1.1654517544913,1.7999357378716,1.1419944676727
27466,Apob,NM_009693,0,1.0973323938534,-1.729947804838,-1.9123263093497,-1.5714443288922,-1.1209710584471,-6.9831279568105
27478,Cyp4a10,NM_010011,0,-3.7660232772424,-2.795908793472,-15.142235629819,-7.5945317137141,-2.3881301962507,-2.2792554398805
27521,Ppm1d,NM_016910,0,3.1210519674652,3.3567113728452,2.0000276511804,4.1947781774282,4.3457326003973,1.3537329505788
27529,A_51_P478930,A_51_P478930,0,-3.4576179169063,-2.0636165394803,-1.2324831769734,1.6446329990713,-1.4478147606474,1.2066463401962
27579,Gpr62,NM_001159652,0,-1.3204257954791,-2.8685802235879,-2.9682535781118,-2.157684789295,-3.4849134773346,-1.9561808361611
27634,Akr1b10,,0,-1.4540856884294,-2.1766219275858,-1.6605616352885,-1.9324666156692,-3.1824530109713,-2.7253293919949
27781,Myc,NM_010849,0,2.3650536667303,-1.3639266022002,1.3646208419353,4.0845855818458,-1.1654399469231,2.6635202318896
27794,Osbpl1a,NM_207530,0,1.1168907650171,-3.6329464804067,-3.1699907868402,-2.3554017858638,-4.9317380395494,-2.9153452936318
27891,Ddhd1,,0,1.2835417511403,-1.8379809255806,-2.154844819318,-2.0136036974136,-3.1536246386055,-2.2626949105439
27959,Esr1,NM_007956,0,-1.9148246075691,-3.3521079805921,-1.1030817514282,1.2121174402134,-1.5442371636998,1.4092823084221
27978,Xist,NR_001463,0,-103.19769568963,-214.14601642534,-164.04009041941,-34.979210259322,-76.422281691443,-3.7298726170743
27980,A_52_P842938,A_52_P842938,0,-2.9528405758725,-2.8082321043914,-3.3785861701945,-1.8588057189759,-3.6555186166487,-2.2000624059864
28039,A_51_P150145,A_51_P150145,0,-4.1393104510627,-3.5006686074027,-4.461203148167,-2.5184422698904,-3.3018246084712,-1.26652568016
28067,A_51_P442072,A_51_P442072,0,-2.0560704906497,-3.1994254860846,-1.9750131882708,-2.3412295664082,-3.3316087958176,-2.1083222884865
28116,A_51_P422223,A_51_P422223,0,-2.2112202351763,-4.0140612958358,-3.2907508337346,-2.5531186614256,-1.6591742540209,1.1754595804638
28133,Ptms,NM_026988,0,3.1214184998606,1.6204886740513,1.5257767754021,1.6440953461189,1.1866523400829,1.1112060569917
28144,Ppfia2,,0,-2.3375827835782,-4.3304397442171,-2.9590206774929,-2.4765152121058,-3.3661386466165,-1.3601975867826
28153,Adar,NM_001038587,0,2.2543118814102,2.0908072626587,1.5844553307841,3.0392960104789,1.6099633883663,1.2205565341004
28171,Ugt2b1,NM_152811,0,3.4548325286205,1.9478746247006,1.693070333742,2.4234998657444,1.6665409901079,1.2489130396169
28223,1700081L11Rik,NM_001081045,0,1.8854629378939,1.7795369088213,1.8254166184706,3.7748439253312,1.7809634225127,1.8293634592931
28244,A_52_P273865,A_52_P273865,0,-1.4733977421432,-3.2452114528463,-3.6596959043638,-2.4047946662832,-4.1656905013743,-2.966039975243
28247,Cntn5,NM_001170787,0,-2.0742065435136,-3.6620055654576,-3.3225153801641,-1.9257326777155,-3.5279953171204,-3.745027404264
28351,Cyp4a14,NM_007822,0,-10.865507101898,-3.8011236730251,-101.6904103873,-29.979887581565,-4.0729773972421,-5.3177265362062
28354,Lta,NM_010735,0,-2.2134616404207,-2.574767389669,-4.3336516631127,-2.1125354233215,-3.833928417557,-2.4347647191406
28360,Atic,NM_026195,0,1.7730827310024,1.8606213498642,1.9118728238401,3.6939413864599,1.6487355413162,1.3543066157916
28392,Sacm1l,NM_030692,0,2.5514026366716,3.0140954404222,2.7813394769512,2.5034850368742,1.5821075389062,-1.1338163098797
28440,Iqcf1,NM_028843,0,-3.3696360824076,-3.2002875352819,-2.9773507487108,-1.5219591641888,-1.4761653264617,-1.5487274644271
28490,Vdr,NM_009504,0,-2.734500455164,-3.3688214991328,-4.6059476756822,-2.1741174409591,-4.3857714893036,-3.0865406426396
28516,B9d1,NM_013717,0,1.0540138071646,-1.7532667634671,-1.5117152701626,-1.554508138148,-3.6392173975165,-3.9381930371707
28586,B3gnt2,NM_016888,0,3.4286172040264,3.7233768996627,2.0434734524617,1.7462402730046,1.9157948435453,-1.3837256771075
28648,A_52_P1052029,A_52_P1052029,0,-3.5721032213767,-1.1978943044301,1.0013382660355,-1.0289830005449,-1.6238615550381,1.1724491064874
28687,Sik3,NM_027498,0,1.2236488320177,-1.2928704223684,-1.1991596314988,-1.4616385876957,-1.3736781805951,-3.070343742894
28733,Marveld2,NM_001038602,0,3.0576234466043,3.020654125352,1.4757914842176,1.2273996638303,1.7348582672048,1.0655413307292
28734,D230025D16Rik,NM_145604,0,2.2816866427535,3.1551208601816,1.6901957292309,1.8233792154305,2.1638093844578,1.613076632777
28764,Cyfip2,NM_133769,0,1.9994520797838,1.6733816412103,13.507656251627,7.8206887129697,-1.0182856415662,1.0620630508337
28770,A_52_P292251,A_52_P292251,0,-1.2281216855928,-2.4209565776907,-3.0323407345423,-2.5778105692346,-1.5532987759206,1.0693281506144
28820,A_52_P327146,A_52_P327146,0,-6.2793110981815,-2.7207397393209,-2.1761558747681,-1.7028210099409,-5.3204700156586,1.2407020505455
28919,Nfasc,NM_182716,0,-1.600302191596,-4.4801545919865,-3.7676105124256,-2.3404965214706,-4.9765113625115,-3.634544578964
28925,Dido1,NM_177852,0,-8.1624963484784,-2.5266727701241,-2.2412019930298,-1.9601802089187,-2.8703245133118,1.0980689216543
28927,Gm11428,NM_001081957,0,-2.3810581399265,-2.7997612602922,-1.1574570912214,-3.3947672203048,-1.4926363027893,1.1346013605227
29045,Unc13c,NM_001081153,0,1.7432472950725,-1.6860831955876,-1.9023831911312,-2.0287241542513,-3.3305963364066,-2.6072459409145
29069,Aacs,NM_030210,0,-3.1919714630153,1.1034279995261,-1.1604143746682,1.0730004398642,-1.9165404950456,-1.3193317076121
29070,Trp53,NM_011640,0,3.4762820026071,2.202987333002,2.6658886152853,1.0384280242493,1.2481506292111,-1.9585379898712
29152,Zfp846,NM_172919,0,1.4277231450719,1.7691717664101,2.6832120769777,4.07936908197,1.3999869905709,2.3020513136479
29165,Igtp,NM_018738,0,-2.9549082461324,-3.7685822650285,-2.0474249909564,-2.4295676709067,-3.3833739408739,-2.4538555854413
29172,Myc,NM_010849,0,2.4132871476815,-1.334913115446,1.473638638115,4.1904532510207,-1.094023623707,2.7058206072595
29183,Mdfi,NM_010783,0,-1.7211867731939,-1.9976711607805,-2.0977416448315,-1.6591131289084,-2.4367108662927,-3.1784252340677
29186,Dhcr7,NM_007856,0,1.8207067403768,2.17582017813,1.8560556777697,3.213512547511,2.5631911800627,2.3499736900304
29208,Abcb1b,NM_011075,0,-2.4126870880026,-3.0267113128031,-2.7214226811097,-2.1273845456914,-4.0594762041484,-1.7263744503416
29221,Cyp26a1,NM_007811,0,-4.6712057840269,-5.6708217970844,-3.6667559045728,-4.7600882014553,-9.2640950012441,-1.2436317469095
29272,Rreb1,NR_033218,0,3.3813100864084,2.8772394082165,1.2453983901502,1.9717098226071,1.9472647401967,1.0866220159803
29285,Ldlr,NM_010700,0,-3.0661966160107,-2.0099118004572,-1.6376685165978,-1.2286548518997,-2.0663886132031,1.0338020761224
29300,Sepsecs,,0,1.8635669512199,1.8246307935478,2.5122161315836,5.8643650931015,2.5197299609128,1.848353354404
29350,Fgf8,NM_010205,0,-2.0630939238733,-1.8906711617735,-1.9327914687945,-1.6874347948443,-3.2617825125017,-2.3864756089261
29469,Slc35f2,NM_028060,0,1.3829803197353,-1.6134889667975,-1.8023204066469,-1.5673428245674,-3.390720562563,-2.457644148624
29521,Ntrk2,,0,-24.56348594157,-4.5783817315315,-11.165289803657,-1.4154743374061,-4.0731555903037,-1.1983431563572
29526,Ube2q2,NM_180600,0,1.6857182941763,2.3926765874409,2.4339295307301,3.2049849906233,2.4767832387981,1.4868118027675
29567,Il25,NM_080729,0,-4.1422566134268,-3.3899633271364,-2.1711158606088,-1.8587329594082,-3.5705490210487,-3.9350839326658
29584,9930021J03Rik,,0,-3.5255103987647,-2.5387796003226,-1.711594964017,-1.2850084987488,-1.4772670121533,1.5960224649255
29731,Mt1,NM_013602,0,-1.4921689545629,-2.1872579312113,-3.3327443435809,-2.8942897061609,-2.2221378661897,-1.9945227759935
29747,Smarca5,NM_053124,0,1.2549262390836,1.5480072844179,1.6814656511219,3.461345888228,2.0036921651194,-1.14260100048
29786,2810474O19Rik,NM_026054,0,-3.5218998333424,-1.5686389697488,-2.6363313858254,1.0228728468639,-2.5479388452387,1.5030242928786
29841,Myof,NM_001099634,0,-2.933769572563,-2.535613176798,-2.0113655157067,-1.7506486773612,-3.215659086072,-2.0906339564229
29844,Spred2,,0,3.331838943149,3.2426494398997,1.7504592297878,3.0035716743951,3.5695707974141,1.5801961523875
29883,Sucla2,NM_011506,0,-3.0195067166599,-3.2538535332173,-1.3971852751925,-2.0235922151994,-2.0718342107811,1.0345409835353
29961,Ankrd56,NM_175270,0,3.2023883708253,2.4727317201898,2.6083508015865,3.2035831446673,3.0842885385431,1.0082703588967
30003,Pard3,NM_001122850,0,2.8729627824648,3.846785762575,2.4620847604415,1.7863065882754,2.2430863885622,-1.152261098735
30087,Per1,NM_011065,0,-3.5332632803492,1.4952781942147,-2.0407791097102,-1.5357516832595,-2.0705608588334,1.1169733207944
30094,Exoc3,NM_177333,0,1.3372850823432,1.5748347888647,3.3131339899589,1.98998132139,1.3722302852002,1.3768480061498
30127,H2-Aa,NM_010378,0,-2.4191232753327,-3.1682321740118,-1.6835266670501,-2.1753442791272,-1.6327586754277,1.0425384950963
30142,Fbll1,NM_001004147,0,-4.1780150494427,-2.8001867740679,-1.3957061751802,1.3900422476601,-1.6034189056989,1.9534621463329
30160,Tpcn1,,0,-4.117257221921,-2.4865946791223,-2.5568720748804,-1.7768795945135,-2.8185711349772,1.1771627205059
30170,Fbxo33,NM_001033156,0,-2.47648099802,-3.1191624933625,-1.4866748686459,-1.5762278620322,-1.7448656778586,1.2247357639009
30178,4921517L17Rik,NM_027585,0,-2.5297173537251,-3.3695662532669,-2.5738960298578,-2.5043729253349,-4.7160022106408,-2.8379778400014
30190,Zdhhc25,NM_027306,0,-1.8733330708589,-1.866581684173,-3.9393267033831,-1.6964575621744,-4.2414856303304,-1.9922691040196
30210,Tmem86b,NM_023440,0,2.3602825740184,2.11740044492,4.4039562912574,6.8024913780945,3.1916039948735,5.9253362410939
30284,BC006965,,0,-2.0937701309131,-3.4441733343561,-2.5721127369065,-1.6660000112368,-1.1602692966987,1.6372273841013
30425,Mbip,NM_145442,0,-1.491533458418,-1.4969834534535,-1.2323361826551,1.1679902030877,-49.09870075307,-1.5909700348595
30482,BC005764,NM_181681,0,-3.1882252722431,-3.5191355880487,-3.554029268257,-2.3266443378644,-4.8369322015526,-3.0183666938541
30484,St3gal6,NM_018784,0,-4.6935127286973,-3.4209521531066,-1.882885885979,-1.8079607587117,-1.514436262264,-1.0985102156037
30511,4930405H06Rik,,0,1.1271730590398,1.1949515584724,13.206568855477,11.236990145475,-263.8396122238,4.2004614181022
30515,Commd1,NM_144514,0,-1.1733835623627,-1.3087388660779,1.8053773933874,1.5520045852292,-4.8152961252728,2.0631936857209
30528,Lama3,NM_010680,0,2.9603904872331,3.2877516167304,2.8459220463595,3.8400599101134,4.561534879301,1.1662087618561
30577,Myo15,NM_010862,0,-2.1985279945527,-4.4878982293393,-4.1900480178579,-2.6346564939416,-4.4770711883121,-2.1883460528436
30617,Plekhg3,NM_153804,0,-1.3253543260771,-1.2128921911921,-3.0334580959668,-2.6317219334058,-1.2460259869363,1.3665861029703
30707,Slc1a2,NM_001077514,0,-3.1044237693594,-2.615549839762,-2.0791604242529,-1.8908888458658,-2.5491711808188,1.0862832926155
30718,A_52_P55258,A_52_P55258,0,-4.6174159627675,-7.5222367845668,-5.6742961692103,-2.863386677613,-4.1211554839419,-1.5715926896509
30739,A_52_P388397,A_52_P388397,0,2.5747436752941,2.7574331982865,1.567476361044,2.382752862746,3.1149422543491,1.5221133673814
30754,Rax,,0,-1.3807371178909,-3.7696497463918,-3.4219526826369,-2.0170329832005,-3.8535943805234,-2.7805582656436
30757,Clec10a,NM_010796,0,-5.2254416193875,-2.9015629693076,-1.7415542202292,-2.0922375873851,-1.9196099837507,-1.3256168018001
30765,A_52_P579213,A_52_P579213,0,-1.7573408318872,-1.3290704433032,1.3529320966354,-1.1723867459113,-4.5434421216519,1.032225776573
30785,Mogat2,NM_177448,0,-1.3567630264916,-1.0660679818475,3.1010730731641,1.6584714511693,1.2739254093152,1.3588984397612
30813,Klf11,NM_178357,0,2.1333936593897,1.7277782395713,1.0359583613394,1.2457895970994,3.2567993297991,1.4365012227512
30956,Axin2,NM_015732,0,1.2489852224894,1.120516097359,2.9101876944864,3.1315763170714,1.3586356309175,1.5664913460467
30958,Asxl2,,0,-3.7112140185879,-1.964477233048,-1.8822573426912,1.0414441864494,-1.2174022497764,-1.0494087958209
30976,Usp22,NM_001004143,0,1.9285681936098,3.3178672069524,2.210685689909,1.9329116337841,2.2442022838518,1.2231088258065
31001,Sc4mol,NM_025436,0,-3.767914158194,-2.1995356226495,1.6181918145129,1.4494525411776,-1.4327915118525,1.9409216303612
31058,D7Ertd715e,NR_015456,0,-3.1489662066493,-1.9652237318852,-1.0203743198023,2.5118922153485,1.5125021476726,2.1079922021088
31063,Afp,NM_007423,0,1.0838732549194,1.2763888449367,3.392360517776,3.3928448466696,2.3875748746543,2.7303291135383
31073,C030046I01Rik,NM_177994,0,3.2139491409456,2.5011227123337,1.6607490014972,1.2642180886605,2.6157847288252,1.7939320956508
31079,Camk1d,NM_177343,0,1.2006742590372,1.3073804908589,1.3635372287142,3.9986740106884,2.9092899050548,1.3935161298303
31113,Tpm2,NM_009416,0,-2.1038268816129,-2.6001595631653,-4.7151661420382,-2.4849004801727,-1.9371533413518,1.0397939830889
31143,Tle4,NM_011600,0,-3.0115217215237,-2.1879127543884,-2.2872729820991,-2.4766520731756,-1.772082757991,1.1251841349448
31145,Hsd3b5,NM_008295,0,3.0493831767907,2.5201883521223,2.5463083839499,2.1219248554584,3.122489596013,1.513268528046
31147,Rab23,NM_008999,0,-3.0827407266233,-2.3221485579526,1.0770862952467,-1.0029739422835,-1.1183864585874,2.4749133596323
31189,Tdrkh,,0,5.7337664616265,-1.8010177788355,-1.5098193950766,-1.732088187883,-3.0606664290949,-2.6271507863283
31194,Aqp8,NM_007474,0,-1.4703576992665,-1.0300810554593,2.0807887924689,3.1110357373409,1.2434127032561,3.3192044188756
31227,D330038O06Rik,NM_177899,0,-2.1629476086569,-2.4913744139806,-2.6830205557652,-1.9083322950418,-4.117769191845,-3.8560530489553
31272,Slco1a4,NM_030687,0,-1.29648053268,2.0079782300653,-5.6499161170337,-1.097149223305,-1.1138168918551,1.1622391485304
31326,A_52_P1075623,A_52_P1075623,0,-3.170100276334,-2.7611563551794,-2.7414605455419,-1.9899904856138,-2.4100719048059,-1.080737447472
31342,Csf1r,NM_001037859,0,-1.6410998281405,-2.5333780303854,-1.9556944351766,-1.8046957683425,-3.0737320106596,-2.481344133327
31439,A_52_P90393,A_52_P90393,0,-30.445982961583,-22.960957779446,-15.253868566081,-4.2842321900096,-1.2118623693306,-1.4793979071982
31451,Tmem191c,NM_177473,0,-1.1679729910748,-1.8604328528978,-1.6853612330941,-2.1008304327223,-3.3184860780605,-1.181588893187
31456,Lta,NM_010735,0,1.4869795642553,-3.2722614799504,-3.3654643927555,-1.8140364114625,-4.1999004842084,-2.8265976919491
31498,Trib3,NM_175093,0,1.2938859589657,2.2881579488887,-1.8964089662387,-1.2988649575401,3.044366960208,1.7779969023451
31516,4933409G03Rik,NM_177651,0,-2.8411096811371,-2.7070358045813,-2.456563529723,-1.507984924975,-3.019256430872,-2.4264033672681
31526,Tgfa,NM_031199,0,3.1474511618359,3.2847778235999,2.3068906031837,1.596173146117,2.5555006749757,1.0426191561454
31555,Rbpms,NM_001042675,0,4.6538351985292,3.578779986611,1.8105478206461,1.8084229089365,3.0544357908789,1.8781401632793
31560,Rnf214,NM_178709,0,1.3708880793232,-1.0912872973034,1.0538136022714,-1.3805622694039,-1.5888101294421,-3.3165992638094
31581,Apol9a,,0,-3.0306515073638,-3.4734975749154,-2.4346021432332,-3.831872057711,-3.0108907676925,1.4281078290086
31614,Col2a1,NM_031163,0,4.5394475237863,2.2561241794777,1.6466754093233,1.3630820539321,1.1223024216021,-1.3704588507756
31627,Ptprc,NM_011210,0,-3.164222395287,-3.1545251918088,-1.7426292524711,-2.4047780546075,-1.8299869807543,-1.0357367830254
31638,Ppp1r14d,NM_028104,0,-1.5768195650655,-3.2894781046372,-2.8901075199067,-2.2319270721675,-3.3552586139565,-2.5406567816735
31662,Lonrf1,NM_001081150,0,-3.2433140243814,-1.6986777568426,-1.2385082389607,1.8354729984375,-1.5497762459498,1.0013101257705
31700,A_52_P511177,A_52_P511177,0,-2.0537992929055,-4.9650657039914,-3.7715945543001,-2.3780665272831,-5.6833185639723,-4.777228339902
31710,Usp2,NM_198092,0,-3.6183868798214,-1.006334843425,-2.6135812149632,-1.9353298718131,-3.7481503200414,-2.650910101187
31715,Hnf1b,NM_009330,0,3.3029271886807,1.5770628448329,1.2707876923234,-1.1369047998059,1.0469944993281,-1.2495136361034
31720,Tuba3a,NM_009446,0,1.2703868802845,1.248532351189,3.0444370601548,1.7292787311161,1.7505438740421,1.5555715797512
31759,Slfn5,NM_183201,0,-2.455805682805,-3.3369369429052,-2.2555164559477,-2.3115324788706,-2.2006754569232,1.0642851439459
31771,Apbb1ip,NM_019456,0,1.2719469550962,-2.4362788780624,-1.2842098598489,-2.0232008556139,-3.4915800228285,-2.37856486824
31855,Rarb,NM_011243,0,-2.3025920453864,-2.1353152415616,-3.1733136511357,-1.5494586827304,-1.484830910829,1.2657239561504
31903,A_52_P258595,A_52_P258595,0,-3.1201394169572,-3.2522356042736,-2.9152513155179,-2.0922664929153,-3.5855600471402,-2.8408480173154
31917,1810011O10Rik,NM_026931,0,-3.6795524674907,-2.0570033548323,-1.7582191259098,-1.6688603634557,-2.2126412264124,1.292793024137
31957,Nckap1,NM_016965,0,2.8717259986347,3.7933158003226,2.7349412400851,1.2084041274808,2.0399193614975,1.038357968294
31972,Egfr,,0,3.2431870707552,2.9583257926137,2.2126310368464,1.124664534013,1.9940222499408,-1.1637977145589
31991,Flnc,NM_001081185,0,-1.5958166794513,-3.7871891816797,-3.7452947343774,-2.4759108328423,-3.535647826967,-1.8641763758958
32047,Slc3a2,NM_008577,0,1.1588771505137,-1.6946538398325,-1.1402030542244,-1.6432059544515,-3.584066012157,-1.5595094113941
32050,5031439G07Rik,NM_001033273,0,1.0555910516348,-2.8071653851338,-2.0581546282256,-2.0600558753787,-3.5380176896686,-2.2911208628104
32109,A_51_P343717,A_51_P343717,0,-3.2379042363877,-2.4800874803218,-2.502269025469,-1.0766072498024,-1.2898969029113,-1.1630685169823
32135,Dsg1c,,0,1.2340165946895,1.947237837926,2.4448206210205,3.0314890230235,2.0783275758833,1.1698516717066
32199,A_52_P167719,A_52_P167719,0,-1.7199229832901,-2.1922596981926,-2.1189855737314,-1.8386370193133,-3.0435258867343,-2.0847260825295
32232,Fgd3,NM_015759,0,1.5638496599232,-1.7394181603398,-4.3869935916007,-1.1262082385225,1.0770478546485,1.0065419735369
32302,Tmco3,NM_172282,0,1.3880560392069,1.4253647031693,1.8595720073256,4.2549258882378,2.3272551498372,1.7578224226535
32322,Akap2,NM_001035533,0,3.05142710758,2.7648272423304,2.2318756807391,2.84548303072,3.7801497092537,1.324756319771
32327,Smpd3,NM_021491,0,1.4706827550687,2.4209175567955,3.5887317750749,2.7225947328893,2.6623674808001,1.9221886122372
32398,Cdc7,NM_009863,0,-1.5565174719034,-3.8720147229414,-2.2891961139731,-2.5281800502028,-3.205346618806,-1.7331294419305
32453,Maff,NM_010755,0,-1.3281404383081,-1.2951647026405,-11.72843323667,-1.5178819620414,-1.0634823828995,3.1566614022203
32467,Htr7,NM_008315,0,-1.6270129138044,-4.2272214532995,-2.3438294131602,-1.9913472561635,-3.3156142690937,-3.3790374102901
32531,A_51_P149872,A_51_P149872,0,-3.2716813625203,-2.8887037153485,-2.9108980823856,-2.352057854234,-2.7938301513625,-1.8236731331228
32569,Crocc,NM_172122,0,-3.0946532912365,-1.7121349789353,-2.166032656294,-1.0281786936692,-1.2158855578733,1.1598034599219
32666,5033430I15Rik,XM_001474547,0,-1.0244446529349,-1.7991277407685,3.2978279921334,2.8949228885029,1.0097323023537,-1.1808610557257
32691,Jun,NM_010591,0,1.0109160226316,-1.6179123868151,-1.7861009439674,3.3020679048624,1.8454063046402,1.6024998590799
32723,Calcoco2,NM_029755,0,-1.6584447199833,-2.7442899805452,-2.7898316696828,-1.9083894191642,-3.3761365218069,-1.6003980000951
32759,Srrm4,NM_026886,0,-6.0280382583152,-8.2913643518772,-4.8639152602846,-3.0369525048203,-2.5919224299733,-2.197075595044
32787,A_52_P598921,A_52_P598921,0,-1.1414416093961,-3.7032326772725,-3.2571368048742,-1.8147466359022,-3.7899632606392,-3.41075873469
32797,Tcf7l2,NM_009333,0,5.848789618071,3.929343534921,1.64627733837,7.6432488563774,3.0226648798064,-1.081540283526
32808,Cib2,,0,3.6922576586593,1.9956666509234,1.6459854808321,1.1399956653375,1.582282409557,-1.3052358688068
32888,Tulp1,NM_021478,0,-2.1152417019626,-4.0228607511952,-3.2369947870295,-2.4818926905307,-3.4653172463811,-2.3939661207107
