Clone#,Gene Name,518:TE A1 Corn Oil 10 ml/kg 48hrs,519:TE A3 Corn Oil 10ml/kg 48hrs,538:TE A2 Corn Oil 10 ml/kg 48hrs    ,520:TE E1 Aroclor 1260 200mg/kg,521:TE E3 Aroclor 1260 200mg/kg,540:TE E2 Aroclor 1260 200mg/kg 48hrs,530:TE C2 Wy-14643 50mg/kg 48hrs,531:TE C1 Wy-14643 50mg/kg 48hrs,532:TE C3 Wy-14643 50mg/kg 48hrs,533:TE B1 TCDD 10ug/kg 48hrs,534:TE B2 TCDD 10ug/kg 48hrs,539:TE B3 TCDD 10ug/kg 48hrs
28026,Nfib,-1.433712263277,1.1965633595421,-1.1012476635374,1.2420286103316,-1.6907757098207,-6.1636220477574,1.3618146441071,-1.0933905096327,-1.4081924126273,-1.3498204391607,-1.1187596644233,-1.1199192250259
28027,Olfr1056,-1.9825082350988,-2.2901292833062,1.1060394052382,-1.9010126201396,-1.3223213194137,-19.33125278879,-1.147340436525,-1.3062581105628,1.1116221708047,-1.7314701147165,1,-1.6517069644516
28042,Polr3f,1.8733373843727,3.9033635291442,3.7624176233535,2.1605732758706,-2.3173893139762,2.884117833882,1.4752648672,-1.0417746851894,1.499194568081,7.5149137417527,1.5421442538747,1.159570878675
28059,AK034700,-3.188107815847,-2.7827744036352,-1.7188500851644,1.1819314801013,-5.3167837919079,-2.6068137315368,1.5621869301067,1.0465522120877,-1.3741432218967,1.0400832443827,2.1467476689918,1.1051595986009
28101,OTTMUSG00000005523,-1.0039852674773,-4.2208507917988,-3.4162370624693,-2.1569595462937,-2.1684778979846,1.1935320894654,-1.016134086178,-1.2155068201737,-1.6197425832454,-5.5345332383341,-1.6896354001242,1.0368993446714
28112,NegativeControl,1,1,1,1,1,-65.62057022984,1,1,1,1,1,1
28120,AK048779,1.3336718974334,1,1,3.4928183500269,1.2749818429064,1.170549813212,5.2795025016252,-1.0540516683657,2.0944162558292,2.8050202444333,1,-1.8370670176536
28181,ENSMUST00000006776,1,1,1,1,1,1,5.0905065430501,-1.2231603654047,3.5387428101899,1,1,-1.5649266988142
28196,AK042809,1,1,1,2.7808976173666,-2.3614513348615,-2.5501927103825,7.2424248916284,-1.076593367605,-1.610323015063,3.5051047388596,1.1492428222858,-1.0992105803575
28206,Cilp,1.1977357153486,7.3084621142481,4.8911952542277,1.9764280095628,-3.8946999052304,-1.4575081771916,4.880968445081,1.1546003903768,-1.050662423075,1.0626308008879,1.3853164777518,1.3503520248757
28212,Rbp2,-1.3247868237637,-2.3757350225297,1.3722524031174,-1.0155016186937,1,5.4042570776485,1.2975377443849,1.0738922297244,1.2395404394576,1,1.009632286042,1.1593637043605
28216,Ammecr1l,2.0202494630064,4.7796709585472,1,1.1241521618381,-2.8193305672549,2.9346749162733,8.2133437580944,1.1063669657635,1.2161064726888,6.4983784497584,1.3712353478103,1.1269594768797
28224,Wwp2,-3.3478500674724,-1.370026602014,-1.3054973662471,-1.0122575391128,-5.554628268127,1.3469857460632,1.429232884143,-1.2143646039233,-1.4478147606474,1.6985252210385,1.060613131901,-1.2355994320396
28235,ENSMUST00000090634,1,-1.6255974150151,-2.3158637243403,-2.2851567721234,1,1.4175977002717,-1.7354096177101,-1.4156829447835,-1.5322266085516,-5.6569064924825,-1.3744090304645,-1.2010132535436
28260,Fcmd,2.5801918553336,3.7638300041228,6.9394651647312,3.5362014671478,-1.128407853242,1.3901798841677,2.398247497672,1.2312691552016,2.3700417691605,2.5421314292301,3.0808531641605,1.2944104189522
28346,Olfr876,-8.2097323750104,-1.164632485853,1,-1.6610358274551,-1.1531340598974,-1.0003774073323,-2.5646198537965,-1.1839364733215,-2.0645100435632,-2.3690924025795,1.0320827038706,1.3428144313385
28350,TC1658561,-1.3194410755918,-4.3730556090982,-1.2304265678094,-1.9557754936077,1,1.4707978962302,-5.8382945236593,-1.3612534705188,-1.3407042929562,-1.3847998250489,-1.3429690374627,-1.362912579398
28351,Cyp4a14,-10.865507101898,-3.8011236730251,-4.0729773972421,-4.3283562635305,-6.1040066768663,-10.026283951959,1.7482438131792,1.0476021956889,1.7261399339514,-101.6904103873,-29.979887581565,-5.3177265362062
28419,Thg1l,1.421160080737,3.152325099889,5.6215748814346,1.7342272259129,-1.2492311356967,1.1548045862728,2.1321168383127,-1.2548944541671,2.1564778415492,3.3971912748713,2.0525842871971,1.1088311042474
28420,2610209C05Rik,-1.785286824982,1.3940424542731,1,-1.1735216332574,-2.5246838387159,1.5974306021416,2.3916796044095,-1.158121168884,2.5536007663213,5.2984641476032,1.1687633915422,1.0798059096897
28484,Suhw3,1.8763333595127,1,2.2191977325907,-1.1697272301702,1,2.7622246717706,6.4651707587785,-1.1672487029127,-1.0638862598765,1.2926799119797,2.4835791201181,-1.2348960458114
28517,ENSMUST00000085497,-1.5310028529999,1.7401192042811,1.0018740940839,1.2430875017702,1.1658916716431,1.374111581444,1.5082245301975,-1.2164820359645,1.5875777367894,1.3402937734183,5.9581577836905,1.0277389120219
28550,Hoxc6,1,6.9489310106091,-1.4717905157636,1,-1.1912011389807,-1.4796534122273,4.2557293450581,-1.109060914076,1,-1.3725842146595,1,1.0684411349621
28605,4930547N16Rik,1,1,1,6.0648909999314,1,1,9.8208482397473,-1.0502509909915,5.8811194453661,3.5993161908191,1,1.1902966190002
28612,Tor1aip2,2.6634343715257,5.1941202519337,7.505143491964,17.983325287761,1.2628797514881,2.1917802035106,2.4190452932689,1.9448002425533,6.2146403432624,3.0791723622227,10.98828714895,1.9787731099759
28615,9230107O10Rik,1,-5.5721012584955,-2.7988588693523,-2.5936418191335,1,1.6392643721292,-1.6140574918693,-1.5275519888995,-1.8400219337791,-5.5574555783732,-1.8950077917193,-1.6507450361203
28651,Suhw4,1.5294173056288,-1.0257707241679,5.5314628504981,2.4364583963377,-1.2734473676004,2.2898234571104,2.2038549125427,-1.0940369749257,1.1284928193826,1.9011877179358,2.3773164746195,-1.0711073512961
28690,AK045246,2.7082951998635,3.6618116327661,-1.0605335207342,3.1849381283013,-1.9152126429816,2.2819440923817,7.763221900104,1.0229929953125,1.4540689477456,3.8234727561033,3.3545170221504,1.2043005924436
28701,2810442I21Rik,1.6533697974869,-2.4407427053013,-2.4488489625119,-2.3084528046007,-1.2871673055022,-1.2143240600215,-1.2245922313441,-1.5034985029328,-1.9323153328512,-5.6337944807856,-1.3934038302242,-1.6963599090378
28708,Dmrta1,-2.2198774522505,1.2500350774746,1.2772267331024,-2.1181611587105,-1.5976770618849,-6.3205227665881,1.709940505067,-1.0538155434696,-1.0680903713642,-1.0474121321082,-1.4391531082369,1.0154267263827
28719,A_52_P828639,-1.5632052321891,-1.2496926052527,1.3694904244801,1.6966880458657,1,1.7591950729175,5.909108985144,-1.0056137200559,1.1294601172315,2.0805013407305,1.1098410905145,1.1082690369624
28727,Gprc2a-rs1,-2.3079638387638,1,1,-2.4408157666258,1,1.4505643508113,1,-1.379199210894,-2.0687928187305,-5.8507022924265,1,-2.612522262757
28756,Anubl1,-1.2248719802919,1.3937503838486,1.8661261556716,3.9897253483763,-1.0116920563638,1.4886959264446,1.5966840979845,1.6285196379822,7.7321451832754,2.6349355686763,3.1434314936797,1.5376270127589
28763,Rag1,1,1,-1.4886170880041,5.7109715937668,1,1,2.8546114273995,-1.0816867253451,-1.0127498324368,1,-1.7581138693827,1.0175008015061
28764,Cyfip2,1.9994520797838,1.6733816412103,-1.0182856415662,1.2588013499999,-1.5849953775954,-1.1212152600589,2.3108566201666,-1.2992568045039,-1.1841821217162,13.507656251627,7.8206887129697,1.0620630508337
28789,Prkg1,2.9072006027081,5.7404640302592,1.5668665168464,3.4366792442435,-2.1882553553692,1.1404233477838,3.6780192676456,-1.200798121954,1.9165493210611,1.7417467145524,1.6219632131722,-1.4019160246805
28818,Fancm,1.4307672807385,3.8809227663679,1.7494639592508,2.887420263732,1.1042484542592,1.0173671254308,3.829790345465,-1.2271391165702,1.5708654940383,2.3097660840485,8.7947196505409,-1.0815888462176
28820,AK031552,-6.2793110981815,-2.7207397393209,-5.3204700156586,-1.357888155189,1.2977379351281,1.4823440005415,1.0835623340077,1.2646256901161,-3.9077700496125,-2.1761558747681,-1.7028210099409,1.2407020505455
28832,Apln,4.6091410637117,1.7885990675266,2.9371897231651,3.309687578361,1.1166454483451,1.5631800365007,2.9475759204811,-1.0194640368884,2.1423281775131,8.0706962046424,4.0865234932262,-1.0055029057978
28834,Myo1e,1.4248856082707,2.5049842523035,2.9257081398943,6.1330287422507,1.4762876953993,1.9387329880452,1.5817979195416,1.1852230801034,1.1395888726952,2.2218615836441,3.547684577376,1.5980964986945
28907,Ramp2,-2.6623245688522,-2.2071101094006,-2.7514333687595,-1.1446172851216,-1.5460267357902,-1.1127120724931,1.06387082695,1.2671732605185,-6.7912231342934,-1.0177666127745,-1.1031884340497,-1.0632174602129
28918,AK051389,1.4464619041303,-2.2045908470938,-2.6907664251244,-2.6624165238731,1,-1.5525299966703,7.1968590973512,-1.8014574141342,-1.5630036780525,-2.3334311975069,-1.6561855837085,-2.0373047605536
28919,Nfasc,-1.600302191596,-4.4801545919865,-4.9765113625115,-5.3536749582588,-1.3152611736994,-2.413809543321,-2.4455018742286,-2.5723378020737,-2.9263347193311,-3.7676105124256,-2.3404965214706,-3.634544578964
28925,Dido1,-8.1624963484784,-2.5266727701241,-2.8703245133118,-1.9081521455482,-1.3871550267307,-1.58248280594,-2.2652388427503,1.4359853194708,-3.6150557566198,-2.2412019930298,-1.9601802089187,1.0980689216543
28946,Pde1c,-5.3296906241786,-2.3505960390795,1,-1.3652871415374,-1.106003751315,1.652859734877,-1.0985385453974,-1.0365133498651,1.6460953951291,-1.4209735694819,-1.4675334193935,1.0118443011035
29014,Nrg1,1,-1.664795909047,2.7684711364472,-1.4652272938982,-1.951510983852,1.0517472859817,6.7118462586787,-1.0722957878167,1.9254976813971,2.4159948266563,1,1.1169272842657
29031,1700012B15Rik,1.9012621393829,3.9655552038618,2.0449749854622,5.4689002231379,-1.2509486996253,1.0504848658908,4.7970141552067,1.2561439182292,2.6091857622024,2.9357698093403,3.4674243923529,1.1715299614569
29047,0610010D24Rik,2.406146133517,1.7030758868817,-1.6365979392833,-1.5172215408561,-5.0804595743987,1.22679048802,-1.116869419812,-1.3270399581871,-1.1957109323379,-1.1523391048447,-1.4230462002319,-1.3701591017397
29088,AK036163,1,1,1,-1.144864265488,1,4.0298325457938,7.7229460320685,-1.1680378063816,2.9830394716836,1.714430956848,-1.2973883684304,1.2258132178346
29089,Commd2,5.2952686684649,-3.4037605464615,1.0594239825831,1.0886089486253,1,1,1.9859760189502,-1.0838400624794,-1.1640013928683,2.2739399934905,-1.2768944520071,1.2299266163374
29113,9930012K11Rik,1.7201685374968,2.4323384213484,6.2915840098911,1.688764146271,-1.6917453833535,2.1304875468458,1.5177456611187,-1.0659126098858,2.023457094406,3.746890488299,-1.3198786381803,1.1519615937317
29155,4930412M03Rik,1.7999025821354,4.006268017206,3.918799103286,2.8858915064815,1.6082405197407,2.8217920138213,7.9262360162904,-1.0461515431352,6.1271850942705,7.7201013176512,2.2267014913823,-1.2639095635226
29195,Tex11,1,-5.191920095732,-1.9760275714909,-1.5600661007137,-1.2993525408101,1.2602276383546,-1.5313977335223,-1.1660170475592,-1.3493543082001,-4.1426667633593,-1.5571017758177,1.0609191776921
29215,Pax1,-2.602885116,3.471634535192,4.9051805778798,2.3536343840394,1,2.7633570296177,6.5141686779472,1.2283125806186,6.1000304090146,4.0621784697906,1,1.6188738206483
29219,AK037635,-2.504061551978,1.5007798842695,1,2.4097778047828,1.818130280754,1.1202666310429,5.2875197187408,-1.0468852960586,3.1473931841769,1.6401591835944,2.2569035517483,-1.3567848951041
29221,Cyp26a1,-4.6712057840269,-5.6708217970844,-9.2640950012441,-8.8760553137043,-6.2652297286514,-6.7022249472456,-8.0811468722432,-1.3797201279042,-1.1418682567545,-3.6667559045728,-4.7600882014553,-1.2436317469095
29290,Hyal3,2.2832790928299,2.7012575889135,7.6314840346847,2.998320126431,1.361356909713,1.2414630555485,2.798684870272,-1.0231218037152,1.745733717271,1.7038250537446,2.0518046040706,1.1845726466871
29300,D5Ertd135e,1.8635669512199,1.8246307935478,2.5197299609128,2.9651181280047,1.1588688784621,1.1864684659646,2.424219833258,2.9751509130853,4.5008962277477,2.5122161315836,5.8643650931015,1.848353354404
29369,Enpp6,4.1632357095946,9.7437918982333,1.3820571433332,1.7953246754804,1,1,1.5010978398976,-1.121508578806,-1.261205918187,1.9706295915701,-1.0190251201486,-1.3921402816983
29419,AK041470,-1.5225304951973,-1.3233904612324,1.1409998833023,2.3328026500816,1,2.2297696506993,5.2907957985689,-1.0781599618683,-2.5609788981434,2.7082764916876,-1.0803689649447,-1.0668935756205
29428,NAP113912-1,1.4490954739697,3.4582548923299,2.6967208937346,1.8311756302341,3.7231797168648,1.6934836186583,2.0170840721384,1.0846279708108,7.8917805474179,2.1363430885767,2.2152921063497,1.6389397933364
29490,4930504H06Rik,1,-2.5112213788565,-5.175508187941,-1.5911898506767,1,1,-3.0255198038723,-1.356553730461,-1.1828794856234,-1.8269724566546,-1.313034084791,-1.7035190714536
29514,B230118I11Rik,1,1,1,-1.4351853745959,1,1,2.1557331491007,-1.0694635812381,1.1357980010221,6.581835139915,-1.5549019206146,-1.1065297632507
29515,Hhip,2.8312355316186,5.8766523560184,2.9853963671446,3.1937726685751,1.5367952163209,2.4632188534894,3.1000164614865,1.0704125689335,2.2637110979394,2.8999399171812,1.4999093071766,1.1625300829363
29518,LOC553090,3.1986815107054,4.1523600114835,2.3684924245117,1.0671417224116,-1.5822714795751,-1.0243984201068,4.9814296340049,-1.0090845342419,2.5155444745015,5.3381404969979,1.3710743305752,-1.4261197684999
29521,Ntrk2,-24.56348594157,-4.5783817315315,-4.0731555903037,-1.2316216088162,-1.0749565244564,-2.8334790113105,-4.4631861426288,1.082691182814,-1.1207718128242,-11.165289803657,-1.4154743374061,-1.1983431563572
29525,Rngtt,2.6463239054791,4.3592422086364,3.1743075349061,3.0124302498785,-1.6265222178403,1.1626414441664,1.5583356280257,1.1305518890633,1.5199979422362,5.0797460348915,1.425640419808,1.3049593997589
29526,Ube2q2,1.6857182941763,2.3926765874409,2.4767832387981,4.2730502495918,-1.7691799137659,-1.0530742659194,1.9728269862708,1.6810823947498,5.800173703484,2.4339295307301,3.2049849906233,1.4868118027675
29543,OTTMUSG00000016644,6.8228684839557,1.5706087043749,2.170161227353,1.0447599116687,-2.0283785067601,-1.4601954808112,-1.6246955838553,-1.137497104936,-1.0145472779878,-1.9263402539216,-1.8062505818478,1.204043007868
29570,Fras1,1.1419084849702,4.0820563917314,2.1223744070265,9.727024281433,1.2216100586139,1.133385885763,1.7799221188128,1.9924526072357,3.0808886339975,1.9458618343162,9.4375659606265,1.363760162832
29575,AK048761,-8.0628020953271,-1.4692780818512,-2.4773821266294,1.436405303631,-1.7180547517113,-1.0947559140497,1.3700928502751,-1.219448882369,-1.3194532281492,-1.1310674385784,-1.0801468413985,1.1700399753032
29600,Pcdhb11,1.3626458566143,1,2.2840520679679,2.0132698975263,1,1,5.5381791465365,1.0666189616083,1.8763938463288,2.2893384372561,-1.1185270722536,1.3148917484963
29604,Otud1,2.8504931388985,5.0863823084249,3.8290584866945,5.5512782975964,1.222751769553,1.127259230008,2.9819544141215,1.2683555102598,3.5932960499977,2.3572356468018,3.2057009063847,1.2903395233448
29609,AK083637,-14.760123795533,-3.1637925568972,-2.3944126595181,1.081364230922,-7.016717633218,-7.9651874354125,-3.3707690684157,-1.1634794045969,-7.2696081176135,-6.8320022388586,-2.7497233398214,1
29615,Atp5f1,1.2292040995121,2.3960010277209,2.1531733704307,3.8025418280423,1.2008642058349,1.3775868864964,1.8467708036693,-1.2071173719052,3.7436393192446,6.0790679804425,2.0620680819481,-1.4729906835418
29661,Lipa,-1.3227994327342,2.8266107089424,-1.9510661760623,6.1595927622988,-1.9920489224688,-1.3685289848115,1.711673787693,1.0531782946817,1.2951676848709,1.4838704967537,3.7004879982038,-1.1773440680827
29678,CJ238088,1,1,3.2386573345077,1,1,1,1.693897004459,-1.0065795433209,1.7337041948457,5.6828474758118,1.1927526771168,1.097770611321
29689,Wnt1,-1.5725953964623,1.4634200469254,6.1023905664466,1.004519842771,-1.3893862609305,-1.1884655571941,1.3701811862732,-1.2342635395068,1.0619429840351,-1.228441840466,1.5707316688346,1.0133549657196
29706,AK083897,1.1463079384259,1.7928790810928,1.0539900232595,3.2604609267144,-1.1923413351653,-1.4663579564453,7.5263775449078,1.0836768603062,1.8509939531644,1.4347459252409,1.439915477766,-1.3861524598675
29721,Dmbt1,-13.348116855153,-3.9003178447507,-3.6397872554539,-2.9418125746048,-3.5681984481224,-6.9312569665611,-3.7391767961759,-1.5556826206281,-2.5889698925489,-5.2440762765719,-2.386025056283,-1.5206140537991
29778,Jph1,-5.5702796626169,1.3768955616165,1,-1.223524302399,-2.2247386510342,-1.5167849122322,2.3053241507455,-1.3276237104263,-1.0363391383133,-1.0110404236508,-1.1079378519439,-1.2846002435001
29797,AK051538,1.4901431817715,4.1984114714745,3.5601639644511,3.166890155474,-1.0534259196208,2.4320472041412,5.2050031898381,1.0946351758899,-1.0189849741714,3.748391980013,2.5144210279325,-1.0926938531515
29815,Casz1,-1.2360339510463,3.3547255782773,1,1.2869361489054,1,1.0217104844781,8.5532861187937,-1.0266237333441,2.5983999547618,4.9502712871385,1.5477435399196,-1.1260376195262
29948,Ppm1h,1.2916742445154,7.2572318850696,1.7337840367128,1.8404329499641,-3.4090863360855,1.6629875581384,2.0907302358914,-1.0201115387213,2.0744692421863,1.8495156051748,1.2916385547301,-1.0232232976906
30005,AK039039,1,5.4524036518211,1,1,-1.2481270628547,1,1,1.034429268203,1,1,1.7728663624903,-1.0809328115878
30020,A_52_P1101503,1.2251168130441,1.8043716711328,5.2150682926879,2.0859457049838,1.189614913386,1.3670676299459,1.7243642088617,-1.015781128246,2.0953954667099,2.1978244477547,1.894039360753,1.1473005452988
30064,Lrrn1,1,-5.3472193524749,-1.2349344330266,-1.5802689247852,1,1,-1.7491860293453,-1.2227911870483,-1.550365158942,1.7262989246363,-1.6964145941017,1.0514342019158
30089,6030408C04Rik,1.4166840358209,1.6447201002485,1.3495469561442,1.9109045741332,-1.8517101196164,1.0704174983769,2.172471060901,-1.0070483448383,1.3472804254754,5.4931947965706,1.4225253026811,1.2903335811254
30100,1110032D16Rik,1,1,1,-1.057539262292,1,1,1.6899427798937,-1.0985011097538,1.445532964696,5.3562889821584,-1.7700355949608,1.0645709230961
30130,Lysmd4,-1.3344121880368,1.8506700641026,4.7669763795967,3.5289377700727,1.5723057403641,4.3671287921137,2.1260966344206,1.1908695755376,6.8449140630966,1.7673802599285,3.5703352686304,1.1968317450408
30136,Emb,-1.23827641171,1.5771318414487,1.3120941524629,2.8733200277031,1.0374254551364,1.285923106078,1.3549491598516,-1.1132602437094,1.1534187313222,5.2150923090202,1.2596764204788,-1.6322700050174
30163,AK087578,1,1,1,1,1,1,1,1.0241991238929,1.7080398542274,5.0513678989011,2.1270563725821,1.0105164320745
30164,AK041105,2.3462700667511,3.873833941426,5.552160345719,7.7550749594765,-1.7274600003696,-1.0058306142181,3.7192896366087,-1.0152774960152,1.2134967009974,2.9545612661945,3.3052171686998,1.2048142624105
30171,AK047096,1,1,-30.868817985709,-1.7774442997006,1,1,1,-1.111296380884,1.1384422369923,1,-1.3455535921805,-1.7691351037732
30181,Epha3,4.7123984014961,12.016555592927,1.6506044058172,2.0960903569033,1,1,7.3073683529661,-1.1786121125249,1.3353219869383,2.7794060594726,1.5222816068649,-1.1934562413017
30194,AK087599,1,1,2.2835104321023,1,1,1,2.0365637066863,1.0225728317953,6.3122617583479,1,1,1.1444733915702
30210,Tmem86b,2.3602825740184,2.11740044492,3.1916039948735,2.657896100594,1.1465655798003,1.3490653878463,1.7353656630553,2.3692997030489,1.9905037495055,4.4039562912574,6.8024913780945,5.9253362410939
30236,Bcas3,1.314834224402,4.1864316011259,6.1430210005144,2.7632806762961,1.172439657702,1.7589236971956,1.7942501863088,1.0181582391182,2.4167348234387,4.6920323740969,1.4614063833839,1.1194579889354
30255,Ccnu,-2.2759200405046,-1.3072871731898,-129.32425939459,-1.0684974744923,1.0125816433795,-1.2354429629418,-1.4092855534182,-1.1057626081712,1.0659540892837,2.4452879064955,1.9771198664664,1.2111864400525
30256,Shcbp1,1,1,-6.9374521394212,1,4.484055713717,1,1,-1.2505244863183,1,1,1,-1.52484605321
30259,Muc19,1,1,-11.388066643657,1,1,1,1,-1.8495368986327,1,1,1,1.078446735109
30299,C230094A16Rik,-1.0932027109608,-1.735093968083,-2.3366894620929,-2.8165015851766,8.7347604701901,4.0597940244283,1.1498645897045,-1.8709362945129,1.0521232068264,-1.4781550790926,-1.4855045966681,-1.9224143516365
